"all_cases"
1e-09
7.16211509950075e-09
3.57396042521337e-09
4.24892765072291e-09
6.81221906354559e-09
1.19590274386877e-08
2.48389401314343e-08
2.70338944484937e-08
2.05820120826375e-08
30.3230481643611
2.60427335516531e-10
9.23332647086007e-10
2.77054701019485e-09
8.87053943034837e-09
1.14865470410875e-08
9.90343542776859e-09
47.9107396076834
9.5033781213177e-11
3.50285438267748e-10
1.10681906860963e-09
3.4298061464301e-09
5.37933795150456e-09
5.5829340966485e-09
59.2091917807211
1.85613064296517e-10
6.61625571950694e-10
1.99964060774273e-09
6.9122102775792e-09
8.63523818121996e-09
7.68499798812378e-09
91.1245099073403
9.35471179350745e-11
3.43480911376444e-10
1.07991107462104e-09
3.42641850326504e-09
5.19632283320922e-09
5.31423579468711e-09
98.963174083371
1.61319016818928e-10
5.62097512645028e-10
1.64757919707398e-09
5.08489287228823e-09
6.2700720616882e-09
4.92771827060564e-09
58.5672666888805
2.4161741945408e-11
9.58958264445674e-11
3.33932155177489e-10
1.28733184886279e-09
2.3022493381236e-09
3.33449808923578e-09
99.3795733864626
7.00301457675625e-10
2.38182270714793e-09
6.75961868694525e-09
1.96269459498325e-08
2.28456170132765e-08
1.58437518591724e-08
250.177037640709
2.80309580092387e-11
1.06028789342697e-10
3.4665369838594e-10
1.18110144913742e-09
1.9145259521108e-09
2.24254431977942e-09
96.6509262499211
1.52607305548298e-10
5.42523167230067e-10
1.6337476980813e-09
5.36310102335901e-09
6.89080451761636e-09
6.02942709969245e-09
153.504480656331
6.5273122837408e-11
2.43343245280708e-10
7.80645143901192e-10
2.7163069550839e-09
4.08540993429366e-09
4.50180249400649e-09
171.750267987893
2.16033614109736e-10
7.51608647370818e-10
2.19883481396842e-09
6.21261025617148e-09
8.27993389624321e-09
6.36775945562857e-09
139.682563339257
3.05002474047538e-11
1.18409908070614e-10
4.00215318602761e-10
1.1155484443698e-09
2.32798342066717e-09
2.95918114694782e-09
132.783466150232
2.95906280142135e-10
1.07587978012318e-09
3.32218899236684e-09
8.10490955145928e-09
1.36369282333023e-08
1.15959928954594e-08
341.595336726534
6.2401386903157e-11
2.50819877982461e-10
8.71574192015849e-10
2.43301511846334e-09
4.72083964474483e-09
4.49255990838021e-09
111.275579974461
9.67341353335158e-12
6.11448438539364e-11
3.70418878380791e-10
2.02952904654625e-09
8.63462974327125e-09
1.74511370997833e-08
122.958890994209
4.68713227709838e-10
4.15948136620917e-113
1.3726550872004e-112
