"all_cases"
1e-09
3.55574098931106e-08
3.97068921263414e-08
6.49753058437711e-08
6.11638771295671e-08
3.41939461809989e-08
146.524184077938
4.15456094549195e-11
1.54344503711328e-10
4.92736349191885e-10
1.8264836082026e-09
2.57048091032706e-09
2.78153794177007e-09
54.1894169911904
1.17278378826943e-10
4.28203929977112e-10
1.33628124704822e-09
4.26601273372324e-09
6.28698791538982e-09
6.26302383333527e-09
120.694115605331
1.61092093246901e-10
5.65305080646066e-10
1.67301242443955e-09
5.07493150004606e-09
6.5507274874908e-09
5.34516884855223e-09
76.8090739171028
3.48419701820626e-11
1.32357020138705e-10
4.35223547503734e-10
1.64689458241945e-09
2.50559093010455e-09
3.01127501580281e-09
71.0490748319991
2.37809266477837e-10
8.30620585887981e-10
2.44306036403528e-09
7.13616431756239e-09
9.3023613377551e-09
7.41173035099893e-09
87.1799920739252
4.05500347960189e-11
1.50259730093265e-10
4.78088358753717e-10
1.67812662473686e-09
2.43925968582121e-09
2.60512120818923e-09
43.8796792510782
1.03379890957636e-10
3.78581242222567e-10
1.18607403208592e-09
4.01704797724528e-09
5.72393395323787e-09
5.79785894545662e-09
87.8635727398727
1.66309211546738e-10
5.88266808005366e-10
1.75968264650684e-09
5.34872728995214e-09
7.1410691037029e-09
6.07316420034048e-09
75.2396419702835
5.37224045932055e-11
1.98533387528625e-10
6.29462155916112e-10
2.16536855268607e-09
3.16311236049528e-09
3.33665887735514e-09
55.5161804760073
1.22950026931337e-10
4.45695862048053e-10
1.37761832838711e-09
4.61080956427432e-09
6.35103795749154e-09
6.12702703991678e-09
91.405270043332
1.28737013116073e-10
4.59673052821835e-10
1.39240172304425e-09
4.39081014586194e-09
5.93337526539414e-09
5.29623324846105e-09
74.1285789194851
6.59387529045651e-11
2.42270292850076e-10
7.62226392115888e-10
2.58291217669967e-09
3.72423512803989e-09
3.81831050719094e-09
64.7689001107273
1.17545145738527e-10
4.3019162911938e-10
1.34662350640549e-09
4.55372964573207e-09
6.4773654893733e-09
6.5369255242685e-09
129.786146030231
1.83050059606433e-10
6.533275386891e-10
1.97794830114964e-09
6.08023747616229e-09
8.36861138503001e-09
7.44928370047401e-09
169.365465695938
9.09711142370558e-11
3.31044795231073e-10
1.02839510739723e-09
3.46061609185543e-09
4.82055199993758e-09
4.72896302148932e-09
150.662479249612
1.10575747598302e-10
4.02790054058266e-10
1.25303529125349e-09
4.09277671786973e-09
5.86449493932326e-09
5.78066092107455e-09
211.960778177633
1.39505160595643e-10
4.97380196965972e-10
1.50362195296523e-09
4.73037233096855e-09
6.36261832199455e-09
5.63671343040169e-09
191.617317868734
6.66009698565728e-11
2.45533681536133e-10
7.76047148094194e-10
2.66863007780236e-09
3.8626110830816e-09
4.03434548129361e-09
177.825275174644
1.400428052335e-10
5.01147211481777e-10
1.52255450429443e-09
4.83185676431176e-09
6.5612450856267e-09
5.92594699328081e-09
210.595390020642
8.01108623600756e-11
2.91836521962917e-10
9.0788222685669e-10
3.05497489373141e-09
4.27493376295725e-09
4.21496072707924e-09
171.770931582844
1.01832893348313e-10
3.70584676796518e-10
1.15130957826899e-09
3.75006519446813e-09
5.360252036212e-09
5.25329743248408e-09
217.91975048182
1.22062500897183e-10
4.41004442248348e-10
1.35699709982092e-09
4.37980757154576e-09
6.11453674045384e-09
5.78757991836854e-09
257.160169798718
1.0726584926639e-10
3.8956318760324e-10
1.20705933417002e-09
3.98613742809561e-09
5.59080741651011e-09
5.43496355386288e-09
286.624426995573
1.19868093245788e-10
4.29552506717396e-10
1.30746444340412e-09
4.26024195593438e-09
5.70096904420791e-09
5.19022601442973e-09
256.950359244678
7.40187460494074e-11
2.7021074812501e-10
8.42930455884363e-10
2.7888394161655e-09
3.98857889476369e-09
3.96627819046971e-09
214.269164131441
1.01040386043216e-10
3.68658161099355e-10
1.14924962482825e-09
3.77439850945022e-09
5.41805552667552e-09
5.37416111321262e-09
301.70014288895
1.34443852045402e-10
4.8790568478183e-10
1.51031647529119e-09
4.92860359326692e-09
6.95653665850868e-09
6.73741029925449e-09
467.863212020434
1.45133488686333e-10
5.17876575110843e-10
1.56737776238756e-09
4.94562257446358e-09
6.66295504963028e-09
5.93170614332634e-09
430.598456287843
7.21288046312606e-11
2.62105873284986e-10
8.1270254543257e-10
2.70146425783404e-09
3.77635310475245e-09
3.67739528591134e-09
293.149626234066
8.19560526799581e-11
2.98631866181891e-10
9.29340333399901e-10
3.07640178534289e-09
4.36544728151577e-09
4.30698051604169e-09
308.480179042733
1.04437244666568e-10
3.78076141367265e-10
1.1664466255024e-09
3.83460963963719e-09
5.32240501526795e-09
5.09112517272508e-09
334.2576393283
1.01086845747585e-10
3.66234775649752e-10
1.13109425581679e-09
3.66589358001241e-09
5.16223425750208e-09
4.95304009076782e-09
329.708041430831
1.00378430499639e-10
3.63150475762034e-10
1.11943252030708e-09
3.61275860861219e-09
5.07271297430731e-09
4.83185069956639e-09
316.828196608919
9.33462878636418e-11
3.39216212676685e-10
1.05189880700743e-09
3.62832292440474e-09
4.93154276989984e-09
4.81781769008851e-09
325.94903486861
1.09788434925242e-10
3.94993086871548e-10
1.20860888617765e-09
3.75697375192259e-09
5.3037807761949e-09
4.90848542772895e-09
296.168634340729
7.8262722109035e-11
2.85380093230998e-10
8.88881114732077e-10
2.98655209322302e-09
4.19847997452517e-09
4.15254543233509e-09
267.516765017342
1.01911265685942e-10
3.7575795713336e-10
1.18794906168101e-09
3.98808764980573e-09
5.89011308692127e-09
6.15932935828088e-09
505.512775967742
2.15599620083079e-10
7.54771132820796e-10
2.22674270720352e-09
6.77293713945892e-09
8.63965549361269e-09
6.97623642223745e-09
446.28625195114
4.1915468712124e-11
1.55715515043042e-10
4.97146846354683e-10
1.75913842461814e-09
2.569658647627e-09
2.78074539951979e-09
264.57921940729
1.19508700931176e-10
4.30941976126162e-10
1.32259448777792e-09
3.36000306115765e-09
5.88799329010216e-09
5.51345968229633e-09
374.654145607816
9.08749928156209e-11
3.34770152354523e-10
1.05495066419259e-09
2.66356469410275e-09
4.77707694054973e-09
4.65798667597537e-09
306.203152245656
8.70957039036951e-11
3.25128439088993e-10
1.03567822743754e-09
2.61824400548377e-09
4.57595075167582e-09
4.01623097482921e-09
141.287309764753
1.76205263706655e-11
7.30636302387527e-11
2.59434120166863e-10
7.16631155453044e-10
1.25297940934384e-09
7.93861982490155e-10
1.71578508864923
3.10639925263288e-18
4.35282805829128e-17
7.83441419714309e-16
2.03162897157232e-14
9.21977283888701e-13
1.02695439606233e-10
1746.75140626701
