Country,Day,Daily cases,Total confirmed cases,Daily deaths,Total deaths
Democratic Republic of Congo,44682,0,0,0,0
Democratic Republic of Congo,44683,0,0,0,0
Democratic Republic of Congo,44684,0,0,0,0
Democratic Republic of Congo,44685,0,0,0,0
Democratic Republic of Congo,44686,0,0,0,0
Democratic Republic of Congo,44687,0,0,0,0
Democratic Republic of Congo,44688,0,0,0,0
Democratic Republic of Congo,44689,0,0,0,0
Democratic Republic of Congo,44690,0,0,0,0
Democratic Republic of Congo,44691,0,0,0,0
Democratic Republic of Congo,44692,0,0,0,0
Democratic Republic of Congo,44693,0,0,0,0
Democratic Republic of Congo,44694,0,0,0,0
Democratic Republic of Congo,44695,0,0,0,0
Democratic Republic of Congo,44696,0,0,0,0
Democratic Republic of Congo,44697,0,0,0,0
Democratic Republic of Congo,44698,0,0,0,0
Democratic Republic of Congo,44699,0,0,0,0
Democratic Republic of Congo,44700,0,0,0,0
Democratic Republic of Congo,44701,0,0,0,0
Democratic Republic of Congo,44702,0,0,0,0
Democratic Republic of Congo,44703,10,10,0,0
Democratic Republic of Congo,44704,0,10,0,0
Democratic Republic of Congo,44705,0,10,0,0
Democratic Republic of Congo,44706,0,10,0,0
Democratic Republic of Congo,44707,0,10,0,0
Democratic Republic of Congo,44708,0,10,0,0
Democratic Republic of Congo,44709,0,10,0,0
Democratic Republic of Congo,44710,0,10,0,0
Democratic Republic of Congo,44711,0,10,0,0
Democratic Republic of Congo,44712,0,10,0,0
Democratic Republic of Congo,44713,0,10,0,0
Democratic Republic of Congo,44714,0,10,0,0
Democratic Republic of Congo,44715,0,10,0,0
Democratic Republic of Congo,44716,0,10,0,0
Democratic Republic of Congo,44717,0,10,0,0
Democratic Republic of Congo,44718,0,10,0,0
Democratic Republic of Congo,44719,0,10,0,0
Democratic Republic of Congo,44720,0,10,0,0
Democratic Republic of Congo,44721,0,10,0,0
Democratic Republic of Congo,44722,0,10,0,0
Democratic Republic of Congo,44723,0,10,0,0
Democratic Republic of Congo,44724,0,10,0,0
Democratic Republic of Congo,44725,0,10,0,0
Democratic Republic of Congo,44726,0,10,0,0
Democratic Republic of Congo,44727,0,10,0,0
Democratic Republic of Congo,44728,0,10,0,0
Democratic Republic of Congo,44729,0,10,0,0
Democratic Republic of Congo,44730,0,10,0,0
Democratic Republic of Congo,44731,90,100,0,0
Democratic Republic of Congo,44732,0,100,0,0
Democratic Republic of Congo,44733,0,100,0,0
Democratic Republic of Congo,44734,0,100,0,0
Democratic Republic of Congo,44735,0,100,0,0
Democratic Republic of Congo,44736,0,100,0,0
Democratic Republic of Congo,44737,0,100,0,0
Democratic Republic of Congo,44738,0,100,0,0
Democratic Republic of Congo,44739,0,100,0,0
Democratic Republic of Congo,44740,0,100,0,0
Democratic Republic of Congo,44741,0,100,0,0
Democratic Republic of Congo,44742,0,100,0,0
Democratic Republic of Congo,44743,0,100,0,0
Democratic Republic of Congo,44744,0,100,0,0
Democratic Republic of Congo,44745,0,100,0,0
Democratic Republic of Congo,44746,0,100,0,0
Democratic Republic of Congo,44747,0,100,0,0
Democratic Republic of Congo,44748,0,100,0,0
Democratic Republic of Congo,44749,0,100,0,0
Democratic Republic of Congo,44750,0,100,0,0
Democratic Republic of Congo,44751,0,100,0,0
Democratic Republic of Congo,44752,0,100,0,0
Democratic Republic of Congo,44753,0,100,0,0
Democratic Republic of Congo,44754,0,100,0,0
Democratic Republic of Congo,44755,0,100,0,0
Democratic Republic of Congo,44756,0,100,0,0
Democratic Republic of Congo,44757,0,100,0,0
Democratic Republic of Congo,44758,0,100,0,0
Democratic Republic of Congo,44759,0,100,0,0
Democratic Republic of Congo,44760,0,100,0,0
Democratic Republic of Congo,44761,0,100,0,0
Democratic Republic of Congo,44762,0,100,0,0
Democratic Republic of Congo,44763,0,100,0,0
Democratic Republic of Congo,44764,0,100,0,0
Democratic Republic of Congo,44765,0,100,0,0
Democratic Republic of Congo,44766,0,100,0,0
Democratic Republic of Congo,44767,0,100,0,0
Democratic Republic of Congo,44768,0,100,0,0
Democratic Republic of Congo,44769,0,100,0,0
Democratic Republic of Congo,44770,0,100,0,0
Democratic Republic of Congo,44771,0,100,0,0
Democratic Republic of Congo,44772,0,100,0,0
Democratic Republic of Congo,44773,0,100,0,0
Democratic Republic of Congo,44774,0,100,0,0
Democratic Republic of Congo,44775,0,100,0,0
Democratic Republic of Congo,44776,0,100,0,0
Democratic Republic of Congo,44777,0,100,0,0
Democratic Republic of Congo,44778,0,100,0,0
Democratic Republic of Congo,44779,0,100,0,0
Democratic Republic of Congo,44780,0,100,0,0
Democratic Republic of Congo,44781,0,100,0,0
Democratic Republic of Congo,44782,0,100,0,0
Democratic Republic of Congo,44783,0,100,0,0
Democratic Republic of Congo,44784,0,100,0,0
Democratic Republic of Congo,44785,0,100,0,0
Democratic Republic of Congo,44786,0,100,0,0
Democratic Republic of Congo,44787,49,149,0,0
Democratic Republic of Congo,44788,0,149,0,0
Democratic Republic of Congo,44789,0,149,0,0
Democratic Republic of Congo,44790,0,149,0,0
Democratic Republic of Congo,44791,0,149,0,0
Democratic Republic of Congo,44792,0,149,0,0
Democratic Republic of Congo,44793,0,149,0,0
Democratic Republic of Congo,44794,0,149,0,0
Democratic Republic of Congo,44795,0,149,0,0
Democratic Republic of Congo,44796,0,149,0,0
Democratic Republic of Congo,44797,0,149,0,0
Democratic Republic of Congo,44798,0,149,0,0
Democratic Republic of Congo,44799,0,149,0,0
Democratic Republic of Congo,44800,0,149,0,0
Democratic Republic of Congo,44801,25,174,0,0
Democratic Republic of Congo,44802,0,174,0,0
Democratic Republic of Congo,44803,0,174,0,0
Democratic Republic of Congo,44804,0,174,0,0
Democratic Republic of Congo,44805,0,174,0,0
Democratic Republic of Congo,44806,0,174,0,0
Democratic Republic of Congo,44807,0,174,0,0
Democratic Republic of Congo,44808,0,174,0,0
Democratic Republic of Congo,44809,0,174,0,0
Democratic Republic of Congo,44810,0,174,0,0
Democratic Republic of Congo,44811,0,174,0,0
Democratic Republic of Congo,44812,0,174,0,0
Democratic Republic of Congo,44813,0,174,0,0
Democratic Republic of Congo,44814,0,174,0,0
Democratic Republic of Congo,44815,0,174,0,0
Democratic Republic of Congo,44816,0,174,0,0
Democratic Republic of Congo,44817,0,174,0,0
Democratic Republic of Congo,44818,0,174,0,0
Democratic Republic of Congo,44819,0,174,0,0
Democratic Republic of Congo,44820,0,174,0,0
Democratic Republic of Congo,44821,0,174,0,0
Democratic Republic of Congo,44822,16,190,0,0
Democratic Republic of Congo,44823,0,190,0,0
Democratic Republic of Congo,44824,0,190,0,0
Democratic Republic of Congo,44825,0,190,0,0
Democratic Republic of Congo,44826,0,190,0,0
Democratic Republic of Congo,44827,0,190,0,0
Democratic Republic of Congo,44828,0,190,0,0
Democratic Republic of Congo,44829,10,200,0,0
Democratic Republic of Congo,44830,0,200,0,0
Democratic Republic of Congo,44831,0,200,0,0
Democratic Republic of Congo,44832,0,200,0,0
Democratic Republic of Congo,44833,0,200,0,0
Democratic Republic of Congo,44834,0,200,0,0
Democratic Republic of Congo,44835,0,200,0,0
Democratic Republic of Congo,44836,2,202,0,0
Democratic Republic of Congo,44837,0,202,0,0
Democratic Republic of Congo,44838,0,202,0,0
Democratic Republic of Congo,44839,0,202,0,0
Democratic Republic of Congo,44840,0,202,0,0
Democratic Republic of Congo,44841,0,202,0,0
Democratic Republic of Congo,44842,0,202,0,0
Democratic Republic of Congo,44843,26,228,0,0
Democratic Republic of Congo,44844,0,228,0,0
Democratic Republic of Congo,44845,0,228,0,0
Democratic Republic of Congo,44846,0,228,0,0
Democratic Republic of Congo,44847,0,228,0,0
Democratic Republic of Congo,44848,0,228,0,0
Democratic Republic of Congo,44849,0,228,0,0
Democratic Republic of Congo,44850,7,235,0,0
Democratic Republic of Congo,44851,0,235,0,0
Democratic Republic of Congo,44852,0,235,0,0
Democratic Republic of Congo,44853,0,235,0,0
Democratic Republic of Congo,44854,0,235,0,0
Democratic Republic of Congo,44855,0,235,0,0
Democratic Republic of Congo,44856,0,235,0,0
Democratic Republic of Congo,44857,15,250,0,0
Democratic Republic of Congo,44858,0,250,0,0
Democratic Republic of Congo,44859,0,250,0,0
Democratic Republic of Congo,44860,0,250,0,0
Democratic Republic of Congo,44861,0,250,0,0
Democratic Republic of Congo,44862,0,250,0,0
Democratic Republic of Congo,44863,0,250,0,0
Democratic Republic of Congo,44864,1,251,0,0
Democratic Republic of Congo,44865,0,251,0,0
Democratic Republic of Congo,44866,0,251,0,0
Democratic Republic of Congo,44867,0,251,0,0
Democratic Republic of Congo,44868,0,251,0,0
Democratic Republic of Congo,44869,0,251,0,0
Democratic Republic of Congo,44870,0,251,0,0
Democratic Republic of Congo,44871,1,252,0,0
Democratic Republic of Congo,44872,0,252,0,0
Democratic Republic of Congo,44873,0,252,0,0
Democratic Republic of Congo,44874,0,252,0,0
Democratic Republic of Congo,44875,0,252,0,0
Democratic Republic of Congo,44876,0,252,0,0
Democratic Republic of Congo,44877,0,252,0,0
Democratic Republic of Congo,44878,6,258,0,0
Democratic Republic of Congo,44879,0,258,0,0
Democratic Republic of Congo,44880,0,258,0,0
Democratic Republic of Congo,44881,0,258,0,0
Democratic Republic of Congo,44882,0,258,0,0
Democratic Republic of Congo,44883,0,258,0,0
Democratic Republic of Congo,44884,0,258,0,0
Democratic Republic of Congo,44885,4,262,0,0
Democratic Republic of Congo,44886,0,262,0,0
Democratic Republic of Congo,44887,0,262,0,0
Democratic Republic of Congo,44888,0,262,0,0
Democratic Republic of Congo,44889,0,262,0,0
Democratic Republic of Congo,44890,0,262,0,0
Democratic Republic of Congo,44891,0,262,0,0
Democratic Republic of Congo,44892,10,272,0,0
Democratic Republic of Congo,44893,0,272,0,0
Democratic Republic of Congo,44894,0,272,0,0
Democratic Republic of Congo,44895,0,272,0,0
Democratic Republic of Congo,44896,0,272,0,0
Democratic Republic of Congo,44897,0,272,0,0
Democratic Republic of Congo,44898,0,272,0,0
Democratic Republic of Congo,44899,3,275,0,0
Democratic Republic of Congo,44900,0,275,0,0
Democratic Republic of Congo,44901,0,275,0,0
Democratic Republic of Congo,44902,0,275,0,0
Democratic Republic of Congo,44903,0,275,0,0
Democratic Republic of Congo,44904,0,275,0,0
Democratic Republic of Congo,44905,0,275,0,0
Democratic Republic of Congo,44906,0,275,0,0
Democratic Republic of Congo,44907,0,275,0,0
Democratic Republic of Congo,44908,0,275,0,0
Democratic Republic of Congo,44909,0,275,0,0
Democratic Republic of Congo,44910,0,275,0,0
Democratic Republic of Congo,44911,0,275,0,0
Democratic Republic of Congo,44912,0,275,0,0
Democratic Republic of Congo,44913,2,277,0,0
Democratic Republic of Congo,44914,0,277,0,0
Democratic Republic of Congo,44915,0,277,0,0
Democratic Republic of Congo,44916,0,277,0,0
Democratic Republic of Congo,44917,0,277,0,0
Democratic Republic of Congo,44918,0,277,0,0
Democratic Republic of Congo,44919,0,277,0,0
Democratic Republic of Congo,44920,2,279,0,0
Democratic Republic of Congo,44921,0,279,0,0
Democratic Republic of Congo,44922,0,279,0,0
Democratic Republic of Congo,44923,0,279,0,0
Democratic Republic of Congo,44924,0,279,0,0
Democratic Republic of Congo,44925,0,279,0,0
Democratic Republic of Congo,44926,0,279,0,0
Democratic Republic of Congo,44927,0,279,0,0
Democratic Republic of Congo,44928,0,279,0,0
Democratic Republic of Congo,44929,0,279,0,0
Democratic Republic of Congo,44930,0,279,0,0
Democratic Republic of Congo,44931,0,279,0,0
Democratic Republic of Congo,44932,0,279,0,0
Democratic Republic of Congo,44933,0,279,0,0
Democratic Republic of Congo,44934,37,316,0,0
Democratic Republic of Congo,44935,0,316,0,0
Democratic Republic of Congo,44936,0,316,0,0
Democratic Republic of Congo,44937,0,316,0,0
Democratic Republic of Congo,44938,0,316,0,0
Democratic Republic of Congo,44939,0,316,0,0
Democratic Republic of Congo,44940,0,316,0,0
Democratic Republic of Congo,44941,17,333,0,0
Democratic Republic of Congo,44942,0,333,0,0
Democratic Republic of Congo,44943,0,333,0,0
Democratic Republic of Congo,44944,0,333,0,0
Democratic Republic of Congo,44945,0,333,0,0
Democratic Republic of Congo,44946,0,333,0,0
Democratic Republic of Congo,44947,0,333,0,0
Democratic Republic of Congo,44948,22,355,0,0
Democratic Republic of Congo,44949,0,355,0,0
Democratic Republic of Congo,44950,0,355,0,0
Democratic Republic of Congo,44951,0,355,0,0
Democratic Republic of Congo,44952,0,355,0,0
Democratic Republic of Congo,44953,0,355,0,0
Democratic Republic of Congo,44954,0,355,0,0
Democratic Republic of Congo,44955,22,377,0,0
Democratic Republic of Congo,44956,0,377,0,0
Democratic Republic of Congo,44957,0,377,0,0
Democratic Republic of Congo,44958,0,377,0,0
Democratic Republic of Congo,44959,0,377,0,0
Democratic Republic of Congo,44960,0,377,0,0
Democratic Republic of Congo,44961,0,377,0,0
Democratic Republic of Congo,44962,10,387,0,0
Democratic Republic of Congo,44963,0,387,0,0
Democratic Republic of Congo,44964,0,387,0,0
Democratic Republic of Congo,44965,0,387,0,0
Democratic Republic of Congo,44966,0,387,0,0
Democratic Republic of Congo,44967,0,387,0,0
Democratic Republic of Congo,44968,0,387,0,0
Democratic Republic of Congo,44969,0,387,0,0
Democratic Republic of Congo,44970,0,387,0,0
Democratic Republic of Congo,44971,0,387,0,0
Democratic Republic of Congo,44972,0,387,0,0
Democratic Republic of Congo,44973,0,387,0,0
Democratic Republic of Congo,44974,0,387,0,0
Democratic Republic of Congo,44975,0,387,0,0
Democratic Republic of Congo,44976,33,420,0,0
Democratic Republic of Congo,44977,0,420,0,0
Democratic Republic of Congo,44978,0,420,0,0
Democratic Republic of Congo,44979,0,420,0,0
Democratic Republic of Congo,44980,0,420,0,0
Democratic Republic of Congo,44981,0,420,0,0
Democratic Republic of Congo,44982,0,420,0,0
Democratic Republic of Congo,44983,0,420,0,0
Democratic Republic of Congo,44984,0,420,0,0
Democratic Republic of Congo,44985,0,420,0,0
Democratic Republic of Congo,44986,0,420,0,0
Democratic Republic of Congo,44987,0,420,0,0
Democratic Republic of Congo,44988,0,420,0,0
Democratic Republic of Congo,44989,0,420,0,0
Democratic Republic of Congo,44990,21,441,0,0
Democratic Republic of Congo,44991,0,441,0,0
Democratic Republic of Congo,44992,0,441,0,0
Democratic Republic of Congo,44993,0,441,0,0
Democratic Republic of Congo,44994,0,441,0,0
Democratic Republic of Congo,44995,0,441,0,0
Democratic Republic of Congo,44996,0,441,0,0
Democratic Republic of Congo,44997,0,441,0,0
Democratic Republic of Congo,44998,0,441,0,0
Democratic Republic of Congo,44999,0,441,0,0
Democratic Republic of Congo,45000,0,441,0,0
Democratic Republic of Congo,45001,0,441,0,0
Democratic Republic of Congo,45002,0,441,0,0
Democratic Republic of Congo,45003,0,441,0,0
Democratic Republic of Congo,45004,7,448,0,0
Democratic Republic of Congo,45005,0,448,0,0
Democratic Republic of Congo,45006,0,448,0,0
Democratic Republic of Congo,45007,0,448,0,0
Democratic Republic of Congo,45008,0,448,0,0
Democratic Republic of Congo,45009,0,448,0,0
Democratic Republic of Congo,45010,0,448,0,0
Democratic Republic of Congo,45011,3,451,0,0
Democratic Republic of Congo,45012,0,451,0,0
Democratic Republic of Congo,45013,0,451,0,0
Democratic Republic of Congo,45014,0,451,0,0
Democratic Republic of Congo,45015,0,451,0,0
Democratic Republic of Congo,45016,0,451,0,0
Democratic Republic of Congo,45017,0,451,0,0
Democratic Republic of Congo,45018,2,453,0,0
Democratic Republic of Congo,45019,0,453,0,0
Democratic Republic of Congo,45020,0,453,0,0
Democratic Republic of Congo,45021,0,453,0,0
Democratic Republic of Congo,45022,0,453,0,0
Democratic Republic of Congo,45023,0,453,0,0
Democratic Republic of Congo,45024,0,453,0,0
Democratic Republic of Congo,45025,64,517,0,0
Democratic Republic of Congo,45026,0,517,0,0
Democratic Republic of Congo,45027,0,517,0,0
Democratic Republic of Congo,45028,0,517,0,0
Democratic Republic of Congo,45029,0,517,0,0
Democratic Republic of Congo,45030,0,517,0,0
Democratic Republic of Congo,45031,0,517,0,0
Democratic Republic of Congo,45032,39,556,0,0
Democratic Republic of Congo,45033,0,556,0,0
Democratic Republic of Congo,45034,0,556,0,0
Democratic Republic of Congo,45035,0,556,0,0
Democratic Republic of Congo,45036,0,556,0,0
Democratic Republic of Congo,45037,0,556,0,0
Democratic Republic of Congo,45038,0,556,0,0
Democratic Republic of Congo,45039,0,556,0,0
Democratic Republic of Congo,45040,0,556,0,0
Democratic Republic of Congo,45041,0,556,0,0
Democratic Republic of Congo,45042,0,556,0,0
Democratic Republic of Congo,45043,0,556,0,0
Democratic Republic of Congo,45044,0,556,0,0
Democratic Republic of Congo,45045,0,556,0,0
Democratic Republic of Congo,45046,2,558,0,0
Democratic Republic of Congo,45047,0,558,0,0
Democratic Republic of Congo,45048,0,558,0,0
Democratic Republic of Congo,45049,0,558,0,0
Democratic Republic of Congo,45050,0,558,0,0
Democratic Republic of Congo,45051,0,558,0,0
Democratic Republic of Congo,45052,0,558,0,0
Democratic Republic of Congo,45053,46,604,1,1
Democratic Republic of Congo,45054,0,604,0,1
Democratic Republic of Congo,45055,0,604,0,1
Democratic Republic of Congo,45056,0,604,0,1
Democratic Republic of Congo,45057,0,604,0,1
Democratic Republic of Congo,45058,0,604,0,1
Democratic Republic of Congo,45059,0,604,0,1
Democratic Republic of Congo,45060,28,632,1,2
Democratic Republic of Congo,45061,0,632,0,2
Democratic Republic of Congo,45062,0,632,0,2
Democratic Republic of Congo,45063,0,632,0,2
Democratic Republic of Congo,45064,0,632,0,2
Democratic Republic of Congo,45065,0,632,0,2
Democratic Republic of Congo,45066,0,632,0,2
Democratic Republic of Congo,45067,9,641,0,2
Democratic Republic of Congo,45068,0,641,0,2
Democratic Republic of Congo,45069,0,641,0,2
Democratic Republic of Congo,45070,0,641,0,2
Democratic Republic of Congo,45071,0,641,0,2
Democratic Republic of Congo,45072,0,641,0,2
Democratic Republic of Congo,45073,0,641,0,2
Democratic Republic of Congo,45074,2,643,0,2
Democratic Republic of Congo,45075,0,643,0,2
Democratic Republic of Congo,45076,0,643,0,2
Democratic Republic of Congo,45077,0,643,0,2
Democratic Republic of Congo,45078,0,643,0,2
Democratic Republic of Congo,45079,0,643,0,2
Democratic Republic of Congo,45080,0,643,0,2
Democratic Republic of Congo,45081,31,674,0,2
Democratic Republic of Congo,45082,0,674,0,2
Democratic Republic of Congo,45083,0,674,0,2
Democratic Republic of Congo,45084,0,674,0,2
Democratic Republic of Congo,45085,0,674,0,2
Democratic Republic of Congo,45086,0,674,0,2
Democratic Republic of Congo,45087,0,674,0,2
Democratic Republic of Congo,45088,1,675,0,2
Democratic Republic of Congo,45089,0,675,0,2
Democratic Republic of Congo,45090,0,675,0,2
Democratic Republic of Congo,45091,0,675,0,2
Democratic Republic of Congo,45092,0,675,0,2
Democratic Republic of Congo,45093,0,675,0,2
Democratic Republic of Congo,45094,0,675,0,2
Democratic Republic of Congo,45095,25,700,0,2
Democratic Republic of Congo,45096,0,700,0,2
Democratic Republic of Congo,45097,0,700,0,2
Democratic Republic of Congo,45098,0,700,0,2
Democratic Republic of Congo,45099,0,700,0,2
Democratic Republic of Congo,45100,0,700,0,2
Democratic Republic of Congo,45101,0,700,0,2
Democratic Republic of Congo,45102,34,734,0,2
Democratic Republic of Congo,45103,0,734,0,2
Democratic Republic of Congo,45104,0,734,0,2
Democratic Republic of Congo,45105,0,734,0,2
Democratic Republic of Congo,45106,0,734,0,2
Democratic Republic of Congo,45107,0,734,0,2
Democratic Republic of Congo,45108,0,734,0,2
Democratic Republic of Congo,45109,25,759,0,2
Democratic Republic of Congo,45110,0,759,0,2
Democratic Republic of Congo,45111,0,759,0,2
Democratic Republic of Congo,45112,0,759,0,2
Democratic Republic of Congo,45113,0,759,0,2
Democratic Republic of Congo,45114,0,759,0,2
Democratic Republic of Congo,45115,0,759,0,2
Democratic Republic of Congo,45116,27,786,0,2
Democratic Republic of Congo,45117,0,786,0,2
Democratic Republic of Congo,45118,0,786,0,2
Democratic Republic of Congo,45119,0,786,0,2
Democratic Republic of Congo,45120,0,786,0,2
Democratic Republic of Congo,45121,0,786,0,2
Democratic Republic of Congo,45122,0,786,0,2
Democratic Republic of Congo,45123,31,817,0,2
Democratic Republic of Congo,45124,0,817,0,2
Democratic Republic of Congo,45125,0,817,0,2
Democratic Republic of Congo,45126,0,817,0,2
Democratic Republic of Congo,45127,0,817,0,2
Democratic Republic of Congo,45128,0,817,0,2
Democratic Republic of Congo,45129,0,817,0,2
Democratic Republic of Congo,45130,11,828,0,2
Democratic Republic of Congo,45131,0,828,0,2
Democratic Republic of Congo,45132,0,828,0,2
Democratic Republic of Congo,45133,0,828,0,2
Democratic Republic of Congo,45134,0,828,0,2
Democratic Republic of Congo,45135,0,828,0,2
Democratic Republic of Congo,45136,0,828,0,2
Democratic Republic of Congo,45137,6,834,0,2
Democratic Republic of Congo,45138,0,834,0,2
Democratic Republic of Congo,45139,0,834,0,2
Democratic Republic of Congo,45140,0,834,0,2
Democratic Republic of Congo,45141,0,834,0,2
Democratic Republic of Congo,45142,0,834,0,2
Democratic Republic of Congo,45143,0,834,0,2
Democratic Republic of Congo,45144,15,849,0,2
Democratic Republic of Congo,45145,0,849,0,2
Democratic Republic of Congo,45146,0,849,0,2
Democratic Republic of Congo,45147,0,849,0,2
Democratic Republic of Congo,45148,0,849,0,2
Democratic Republic of Congo,45149,0,849,0,2
Democratic Republic of Congo,45150,0,849,0,2
Democratic Republic of Congo,45151,11,860,0,2
Democratic Republic of Congo,45152,0,860,0,2
Democratic Republic of Congo,45153,0,860,0,2
Democratic Republic of Congo,45154,0,860,0,2
Democratic Republic of Congo,45155,0,860,0,2
Democratic Republic of Congo,45156,0,860,0,2
Democratic Republic of Congo,45157,0,860,0,2
Democratic Republic of Congo,45158,8,868,0,2
Democratic Republic of Congo,45159,0,868,0,2
Democratic Republic of Congo,45160,0,868,0,2
Democratic Republic of Congo,45161,0,868,0,2
Democratic Republic of Congo,45162,0,868,0,2
Democratic Republic of Congo,45163,0,868,0,2
Democratic Republic of Congo,45164,0,868,0,2
Democratic Republic of Congo,45165,12,880,0,2
Democratic Republic of Congo,45166,0,880,0,2
Democratic Republic of Congo,45167,0,880,0,2
Democratic Republic of Congo,45168,0,880,0,2
Democratic Republic of Congo,45169,0,880,0,2
Democratic Republic of Congo,45170,0,880,0,2
Democratic Republic of Congo,45171,0,880,0,2
Democratic Republic of Congo,45172,6,886,0,2
Democratic Republic of Congo,45173,0,886,0,2
Democratic Republic of Congo,45174,0,886,0,2
Democratic Republic of Congo,45175,0,886,0,2
Democratic Republic of Congo,45176,0,886,0,2
Democratic Republic of Congo,45177,0,886,0,2
Democratic Republic of Congo,45178,0,886,0,2
Democratic Republic of Congo,45179,3,889,0,2
Democratic Republic of Congo,45180,0,889,0,2
Democratic Republic of Congo,45181,0,889,0,2
Democratic Republic of Congo,45182,0,889,0,2
Democratic Republic of Congo,45183,0,889,0,2
Democratic Republic of Congo,45184,0,889,0,2
Democratic Republic of Congo,45185,0,889,0,2
Democratic Republic of Congo,45186,10,899,0,2
Democratic Republic of Congo,45187,0,899,0,2
Democratic Republic of Congo,45188,0,899,0,2
Democratic Republic of Congo,45189,0,899,0,2
Democratic Republic of Congo,45190,0,899,0,2
Democratic Republic of Congo,45191,0,899,0,2
Democratic Republic of Congo,45192,0,899,0,2
Democratic Republic of Congo,45193,12,911,0,2
Democratic Republic of Congo,45194,0,911,0,2
Democratic Republic of Congo,45195,0,911,0,2
Democratic Republic of Congo,45196,0,911,0,2
Democratic Republic of Congo,45197,0,911,0,2
Democratic Republic of Congo,45198,0,911,0,2
Democratic Republic of Congo,45199,0,911,0,2
Democratic Republic of Congo,45200,14,925,0,2
Democratic Republic of Congo,45201,0,925,0,2
Democratic Republic of Congo,45202,0,925,0,2
Democratic Republic of Congo,45203,0,925,0,2
Democratic Republic of Congo,45204,0,925,0,2
Democratic Republic of Congo,45205,0,925,0,2
Democratic Republic of Congo,45206,0,925,0,2
Democratic Republic of Congo,45207,27,952,0,2
Democratic Republic of Congo,45208,0,952,0,2
Democratic Republic of Congo,45209,0,952,0,2
Democratic Republic of Congo,45210,0,952,0,2
Democratic Republic of Congo,45211,0,952,0,2
Democratic Republic of Congo,45212,0,952,0,2
Democratic Republic of Congo,45213,0,952,0,2
Democratic Republic of Congo,45214,30,982,0,2
Democratic Republic of Congo,45215,0,982,0,2
Democratic Republic of Congo,45216,0,982,0,2
Democratic Republic of Congo,45217,0,982,0,2
Democratic Republic of Congo,45218,0,982,0,2
Democratic Republic of Congo,45219,0,982,0,2
Democratic Republic of Congo,45220,0,982,0,2
Democratic Republic of Congo,45221,29,1011,0,2
Democratic Republic of Congo,45222,0,1011,0,2
Democratic Republic of Congo,45223,0,1011,0,2
Democratic Republic of Congo,45224,0,1011,0,2
Democratic Republic of Congo,45225,0,1011,0,2
Democratic Republic of Congo,45226,0,1011,0,2
Democratic Republic of Congo,45227,0,1011,0,2
Democratic Republic of Congo,45228,35,1046,0,2
Democratic Republic of Congo,45229,0,1046,0,2
Democratic Republic of Congo,45230,0,1046,0,2
Democratic Republic of Congo,45231,0,1046,0,2
Democratic Republic of Congo,45232,0,1046,0,2
Democratic Republic of Congo,45233,0,1046,0,2
Democratic Republic of Congo,45234,0,1046,0,2
Democratic Republic of Congo,45235,29,1075,0,2
Democratic Republic of Congo,45236,0,1075,0,2
Democratic Republic of Congo,45237,0,1075,0,2
Democratic Republic of Congo,45238,0,1075,0,2
Democratic Republic of Congo,45239,0,1075,0,2
Democratic Republic of Congo,45240,0,1075,0,2
Democratic Republic of Congo,45241,0,1075,0,2
Democratic Republic of Congo,45242,52,1127,0,2
Democratic Republic of Congo,45243,0,1127,0,2
Democratic Republic of Congo,45244,0,1127,0,2
Democratic Republic of Congo,45245,0,1127,0,2
Democratic Republic of Congo,45246,0,1127,0,2
Democratic Republic of Congo,45247,0,1127,0,2
Democratic Republic of Congo,45248,0,1127,0,2
Democratic Republic of Congo,45249,27,1154,0,2
Democratic Republic of Congo,45250,0,1154,0,2
Democratic Republic of Congo,45251,0,1154,0,2
Democratic Republic of Congo,45252,0,1154,0,2
Democratic Republic of Congo,45253,0,1154,0,2
Democratic Republic of Congo,45254,0,1154,0,2
Democratic Republic of Congo,45255,0,1154,0,2
Democratic Republic of Congo,45256,17,1171,0,2
Democratic Republic of Congo,45257,0,1171,0,2
Democratic Republic of Congo,45258,0,1171,0,2
Democratic Republic of Congo,45259,0,1171,0,2
Democratic Republic of Congo,45260,0,1171,0,2
